player_id,player,team_id,team,number,status,position,position_category,height,weight,age,college
526,Brandon Ingram,9,New Orleans Pelicans,14.0,ACT,SG,G,"6' 8""",190.0,"September 2, 1997",Duke
527,Yi Jianlian,12,Los Angeles Lakers,11.0,INACT,PF,F,"7' 0""",250.0,"October 27, 1987",None
528,Ivica Zubac,23,Los Angeles Clippers,40.0,ACT,C,C,"7' 0""",240.0,"March 18, 1997",None
529,Marquese Chriss,13,Oklahoma City Thunder,14.0,INACT,PF,F,"6' 9""",240.0,"July 2, 1997",Washington
530,Dragan Bender,25,Milwaukee Bucks,35.0,INACT,PF,F,"7' 1""",225.0,"November 17, 1997",None
531,Derrick Jones Jr.,14,Dallas Mavericks,55.0,ACT,PF,F,"6' 6""",210.0,"February 15, 1997",UNLV
532,Tyler Ulis,19,Sacramento Kings,15.0,INACT,PG,G,"5' 10""",160.0,"January 5, 1996",Kentucky
533,Skal Labissiere,5,Atlanta Hawks,7.0,INACT,PF,F,"6' 10""",225.0,"March 17, 1996",Kentucky
534,Isaiah Cousins,3,Utah Jazz,5.0,INACT,SG,G,"6' 5""",191.0,"March 13, 1994",Oklahoma
535,Georgios Papagiannis,10,Portland Trail Blazers,19.0,INACT,C,C,"7' 1""",240.0,"July 3, 1997",None
536,Malachi Richardson,17,Philadelphia 76ers,22.0,INACT,SG,G,"6' 6""",205.0,"January 5, 1996",Syracuse
537,J.J. Avila,22,Chicago Bulls,31.0,INACT,SF,F,"6' 8""",250.0,"October 11, 1991",Colorado State
538,Thomas Walkup,22,Chicago Bulls,15.0,INACT,SF,F,"6' 4""",195.0,"December 30, 1992",Stephen F. Austin
539,D'Vauntes Smith-Rivera,22,Chicago Bulls,12.0,INACT,PG,G,"6' 3""",215.0,"December 20, 1992",Georgetown
540,Denzel Valentine,7,Cleveland Cavaliers,45.0,INACT,SG,G,"6' 4""",210.0,"November 16, 1993",Michigan State
541,Paul Zipser,22,Chicago Bulls,16.0,INACT,F,F,"6' 8""",245.0,"February 18, 1994",None
542,DeAndre Liggins,20,Miami Heat,18.0,INACT,SG,G,"6' 6""",209.0,"March 31, 1988",Kentucky
543,Kay Felder,30,Toronto Raptors,20.0,INACT,PG,G,"5' 9""",176.0,"March 29, 1995",Oakland
544,Jonathan Holmes,7,Cleveland Cavaliers,33.0,INACT,PF,F,"6' 8""",240.0,"December 9, 1992",Texas
545,Trey Freeman,26,Detroit Pistons,22.0,INACT,PG,G,"6' 2""",180.0,"October 12, 1992",Old Dominion
546,Michael Gbinije,21,Golden State Warriors,22.0,INACT,SF,F,"6' 7""",200.0,"June 5, 1992",Syracuse
547,Henry Ellenson,30,Toronto Raptors,4.0,INACT,PF,F,"6' 10""",245.0,"January 13, 1997",Marquette
548,Nikola Jovanovic,26,Detroit Pistons,18.0,INACT,PF,F,"6' 11""",235.0,"January 6, 1994",USC
549,Alex Poythress,5,Atlanta Hawks,42.0,INACT,SF,F,"6' 9""",235.0,"September 6, 1993",Kentucky
550,Julyan Stone,27,Charlotte Hornets,32.0,INACT,SG,G,"6' 6""",202.0,"December 7, 1988",UTEP
551,Georges Niang,7,Cleveland Cavaliers,20.0,ACT,SF,F,"6' 7""",230.0,"June 17, 1993",Iowa State
552,Nick Zeisloft,2,Indiana Pacers,15.0,INACT,PG,G,"6' 4""",210.0,"December 18, 1992",Indiana
553,Malcolm Brogdon,10,Portland Trail Blazers,11.0,QUES,SG,G,"6' 4""",229.0,"December 11, 1992",Virginia
554,Thon Maker,7,Cleveland Cavaliers,14.0,INACT,PF,F,"7' 0""",221.0,"February 25, 1997",None
555,Jaleel Roberts,25,Milwaukee Bucks,45.0,INACT,C,C,"7' 1""",225.0,"October 14, 1992",North Carolina Asheville
556,JJ O'Brien,25,Milwaukee Bucks,28.0,INACT,SF,F,"6' 7""",228.0,"April 8, 1992",San Diego State
557,Jonathan Gibson,6,Boston Celtics,38.0,INACT,G,G,"6' 2""",185.0,"November 8, 1987",New Mexico State
558,Kyle Collinsworth,30,Toronto Raptors,5.0,INACT,SG,G,"6' 6""",210.0,"October 3, 1991",Brigham Young
559,Nicolas Brussino,5,Atlanta Hawks,16.0,INACT,SG,G,"6' 8""",195.0,"March 2, 1993",None
560,C.J. Williams,18,Brooklyn Nets,9.0,INACT,SG,G,"6' 5""",,"February 6, 1990",North Carolina State
561,Dorian Finney-Smith,18,Brooklyn Nets,28.0,QUES,C,C,"6' 7""",220.0,"May 4, 1993",Florida
562,Keith Hornsby,14,Dallas Mavericks,14.0,INACT,PG,G,"6' 4""",208.0,"January 30, 1992",LSU
563,A.J. Hammons,20,Miami Heat,4.0,INACT,C,C,"7' 0""",250.0,"August 27, 1992",Purdue
564,Jameel Warney,14,Dallas Mavericks,32.0,INACT,SF,F,"6' 8""",260.0,"January 31, 1994",Stony Brook
565,Bobby Brown,15,Houston Rockets,6.0,INACT,G,G,"6' 2""",175.0,"September 24, 1984",Cal State Fullerton
567,Chinanu Onuaku,10,Portland Trail Blazers,21.0,INACT,PF,F,"6' 10""",245.0,"November 1, 1996",Louisville
568,Kyle Wiltjer,15,Houston Rockets,30.0,INACT,PF,F,"6' 10""",240.0,"October 20, 1992",Gonzaga
569,Chris Crawford,11,Memphis Grizzlies,6.0,INACT,SG,G,"6' 4""",222.0,"September 30, 1992",Memphis
570,Deyonta Davis,5,Atlanta Hawks,4.0,INACT,PF,F,"6' 11""",237.0,"December 2, 1996",Michigan State
571,Wade Baldwin IV,7,Cleveland Cavaliers,6.0,INACT,PG,G,"6' 4""",200.0,"March 29, 1996",Vanderbilt
572,Vince Hunter,11,Memphis Grizzlies,32.0,INACT,PF,F,"6' 8""",200.0,"August 5, 1994",UTEP
573,Andrew Harrison,21,Golden State Warriors,33.0,INACT,G,G,"6' 6""",213.0,"October 20, 1994",Kentucky
574,D.J. Stephens,11,Memphis Grizzlies,20.0,INACT,SF,F,"6' 5""",188.0,"December 19, 1990",Memphis
575,Troy Williams,19,Sacramento Kings,19.0,INACT,SG,G,"6' 7""",210.0,"December 30, 1994",Indiana
576,Wayne Selden Jr.,8,New York Knicks,11.0,INACT,G,G,"6' 5""",230.0,"September 30, 1994",Kansas
577,Buddy Hield,17,Philadelphia 76ers,17.0,ACT,SF,F,"6' 4""",220.0,"December 17, 1993",Oklahoma
578,Quinn Cook,19,Sacramento Kings,8.0,INACT,PG,G,"6' 1""",179.0,"March 23, 1993",Duke
579,Cheick Diallo,20,Miami Heat,0.0,INACT,PF,F,"6' 8""",219.0,"September 13, 1996",Kansas
580,Shawn Dawson,9,New Orleans Pelicans,8.0,INACT,SF,F,"6' 6""",195.0,"December 12, 1993",None
581,Patricio Garino,4,Orlando Magic,29.0,INACT,SG,G,"6' 6""",210.0,"May 17, 1993",George Washington
582,Davis Bertans,27,Charlotte Hornets,9.0,QUES,SF,F,"6' 10""",225.0,"November 12, 1992",None
583,Ryan Arcidiacono,26,Detroit Pistons,51.0,INACT,PG,G,"6' 3""",195.0,"March 26, 1994",Villanova
584,Bryn Forbes,1,Minnesota Timberwolves,10.0,INACT,PG,G,"6' 2""",205.0,"July 23, 1993",Michigan State
585,Dejounte Murray,5,Atlanta Hawks,5.0,ACT,SG,G,"6' 5""",180.0,"September 19, 1996",Washington
586,Livio Jean-Charles,28,San Antonio Spurs,28.0,INACT,F,F,"6' 9""",217.0,"November 8, 1993",None
587,Nicolas Laprovittola,28,San Antonio Spurs,27.0,INACT,PG,G,"6' 4""",180.0,"January 31, 1990",None
588,Josh Magette,4,Orlando Magic,4.0,INACT,PG,G,"6' 1""",,"November 28, 1989",Alabama-Huntsville
589,Matt Costello,28,San Antonio Spurs,10.0,INACT,PF,F,"6' 10""",240.0,"August 5, 1993",Michigan State
590,DeAndre' Bembry,18,Brooklyn Nets,95.0,INACT,SG,G,"6' 5""",210.0,"July 4, 1994",St. Joseph's
591,Will Bynum,5,Atlanta Hawks,6.0,INACT,PG,G,"6' 0""",185.0,"January 4, 1983",Georgia Tech
592,Taurean Prince,12,Los Angeles Lakers,12.0,ACT,SF,F,"6' 6""",218.0,"March 22, 1994",Baylor
593,Malcolm Delaney,5,Atlanta Hawks,5.0,INACT,G,G,"6' 3""",190.0,"March 11, 1989",Virginia Tech
594,Treveon Graham,5,Atlanta Hawks,2.0,INACT,PF,F,"6' 5""",225.0,"October 28, 1993",Virginia Commonwealth
595,Perry Ellis,27,Charlotte Hornets,34.0,INACT,PF,F,"6' 8""",225.0,"September 14, 1993",Kansas
596,Mike Tobey,27,Charlotte Hornets,10.0,INACT,C,C,"7' 0""",260.0,"October 10, 1994",Virginia
597,Andrew Andrews,27,Charlotte Hornets,1.0,INACT,PG,G,"6' 2""",200.0,"May 25, 1993",Washington
598,Rasheed Sulaimon,27,Charlotte Hornets,6.0,INACT,SG,G,"6' 4""",190.0,"March 9, 1994",Maryland
599,Keith Benson,20,Miami Heat,34.0,INACT,C,C,"6' 11""",230.0,"August 13, 1988",Oakland
600,Stefan Jankovic,20,Miami Heat,29.0,INACT,PF,F,"6' 11""",235.0,"August 4, 1993",Hawaii
601,Rodney McGruder,21,Golden State Warriors,17.0,INACT,SF,F,"6' 4""",205.0,"July 29, 1991",Kansas State
602,Okaro White,29,Washington Wizards,17.0,INACT,PF,F,"6' 8""",204.0,"August 13, 1992",Florida State
603,Arinze Onuaku,4,Orlando Magic,21.0,INACT,PF,F,"6' 10""",275.0,"July 13, 1987",Syracuse
604,Nick Johnson,28,San Antonio Spurs,24.0,INACT,SG,G,"6' 3""",200.0,"December 22, 1992",Arizona
605,Stephen Zimmerman Jr.,4,Orlando Magic,33.0,INACT,PF,F,"7' 0""",240.0,"September 9, 1996",UNLV
606,Tomas Satoransky,29,Washington Wizards,31.0,INACT,PG,G,"6' 7""",210.0,"October 29, 1991",None
607,Sheldon McClellan,29,Washington Wizards,9.0,INACT,SG,G,"6' 5""",200.0,"December 21, 1992",Miami (FL)
608,Danuel House,17,Philadelphia 76ers,25.0,INACT,SG,G,"6' 6""",220.0,"June 7, 1993",Texas A&M
609,Casper Ware,29,Washington Wizards,17.0,INACT,PG,G,"5' 10""",175.0,"January 19, 1990",Long Beach State
610,Daniel Ochefu,6,Boston Celtics,91.0,INACT,C,C,"6' 11""",245.0,"December 15, 1993",Villanova
611,Malik Beasley,25,Milwaukee Bucks,5.0,ACT,SF,F,"6' 4""",187.0,"November 26, 1996",Florida State
612,Jamal Murray,16,Denver Nuggets,27.0,ACT,SG,G,"6' 4""",215.0,"February 23, 1997",Kentucky
613,Nate Wolters,3,Utah Jazz,16.0,INACT,PG,G,"6' 4""",190.0,"May 15, 1991",South Dakota State
614,Juancho Hernangomez,30,Toronto Raptors,41.0,INACT,PF,F,"6' 9""",214.0,"September 28, 1995",None
615,Robbie Hummel,16,Denver Nuggets,4.0,INACT,F,F,"6' 8""",220.0,"March 8, 1989",Purdue
616,Kris Dunn,3,Utah Jazz,11.0,QUES,SF,F,"6' 3""",205.0,"March 17, 1994",Providence
617,Toure' Murry,1,Minnesota Timberwolves,23.0,INACT,SG,G,"6' 5""",194.0,"November 8, 1989",Wichita State
618,John Lucas III,1,Minnesota Timberwolves,11.0,INACT,PG,G,"5' 11""",166.0,"November 21, 1982",Oklahoma State
619,Alex Caruso,22,Chicago Bulls,6.0,ACT,SF,F,"6' 5""",186.0,"February 28, 1994",Texas A&M
620,Semaj Christon,13,Oklahoma City Thunder,6.0,INACT,PG,G,"6' 3""",190.0,"November 1, 1992",Xavier
621,Alex Abrines,13,Oklahoma City Thunder,8.0,INACT,SG,G,"6' 6""",200.0,"August 1, 1993",N/A
622,Kaleb Tarczewski,13,Oklahoma City Thunder,41.0,INACT,C,C,"7' 0""",250.0,"February 26, 1993",Arizona
623,Chris Wright,13,Oklahoma City Thunder,24.0,INACT,F,F,"6' 7""",218.0,"September 30, 1988",Dayton
624,Domantas Sabonis,19,Sacramento Kings,10.0,ACT,PF,F,"6' 10""",240.0,"May 3, 1996",Gonzaga
625,Grant Jerrett,10,Portland Trail Blazers,34.0,INACT,PF,F,"6' 10""",232.0,"July 8, 1993",Arizona
626,Greg Stiemsma,10,Portland Trail Blazers,54.0,INACT,C,C,"6' 11""",237.0,"September 26, 1985",Wisconsin
627,Jake Layman,6,Boston Celtics,26.0,INACT,PF,F,"6' 8""",209.0,"March 7, 1994",Maryland
628,Tim Quarterman,15,Houston Rockets,55.0,INACT,PG,G,"6' 6""",190.0,"October 27, 1994",LSU
629,Joel Bolomboy,25,Milwaukee Bucks,24.0,INACT,PF,F,"6' 9""",235.0,"January 28, 1994",Weber State
630,Reggie Williams,9,New Orleans Pelicans,5.0,INACT,SG,G,"6' 6""",210.0,"September 14, 1986",Virginia Military
631,Pierre Jackson,14,Dallas Mavericks,55.0,INACT,PG,G,"5' 10""",180.0,"August 29, 1991",Baylor
632,Gary Neal,5,Atlanta Hawks,14.0,INACT,G,G,"6' 4""",210.0,"October 3, 1984",Towson
633,Elgin Cook,21,Golden State Warriors,2.0,INACT,SF,F,"6' 6""",205.0,"January 4, 1993",Oregon
634,Scott Wood,21,Golden State Warriors,10.0,INACT,SF,F,"6' 6""",169.0,"June 21, 1990",North Carolina State
635,Daniel Hamilton,7,Cleveland Cavaliers,5.0,INACT,SF,F,"6' 7""",195.0,"August 8, 1995",Connecticut
636,David Nwaba,13,Oklahoma City Thunder,11.0,INACT,PF,F,"6' 5""",219.0,"January 14, 1993",Cal Poly
637,Justin Harper,17,Philadelphia 76ers,30.0,INACT,PF,F,"6' 10""",225.0,"August 30, 1989",Richmond
638,Jordan Crawford,9,New Orleans Pelicans,27.0,INACT,G,G,"6' 4""",195.0,"October 23, 1988",Xavier
639,Isaiah Taylor,30,Toronto Raptors,17.0,INACT,PG,G,"6' 3""",170.0,"July 11, 1994",Texas
640,Manny Harris,14,Dallas Mavericks,6.0,INACT,SG,G,"6' 5""",185.0,"September 21, 1989",Michigan
641,Larry Sanders,7,Cleveland Cavaliers,9.0,INACT,PF,F,"6' 11""",230.0,"November 21, 1988",Virginia Commonwealth
642,Gary Payton II,21,Golden State Warriors,0.0,QUES,SF,F,"6' 2""",195.0,"December 1, 1992",Oregon State
644,Elijah Millsap,16,Denver Nuggets,59.0,INACT,SG,G,"6' 6""",215.0,"August 12, 1987",UAB
645,Edy Tavares,7,Cleveland Cavaliers,40.0,INACT,C,C,"7' 3""",265.0,"March 22, 1992",None
646,Kadeem Allen,8,New York Knicks,0.0,INACT,SG,G,"6' 1""",,"January 15, 1993",Arizona
647,Jabari Bird,6,Boston Celtics,26.0,INACT,SG,G,"6' 6""",198.0,"July 3, 1994",California
649,Abdel Nader,24,Phoenix Suns,11.0,INACT,PF,F,"6' 5""",225.0,"September 25, 1993",Iowa State
650,Semi Ojeleye,25,Milwaukee Bucks,37.0,INACT,PF,F,"6' 6""",241.0,"December 5, 1994",Southern Methodist
651,Jayson Tatum,6,Boston Celtics,0.0,ACT,PF,F,"6' 8""",210.0,"April 3, 1998",Duke
652,Daniel Theis,23,Los Angeles Clippers,10.0,ACT,PF,F,"6' 8""",245.0,"April 3, 1992",None
653,Guerschon Yabusele,6,Boston Celtics,30.0,INACT,PF,F,"6' 8""",260.0,"December 17, 1995",None
654,Tyler Cavanaugh,3,Utah Jazz,34.0,INACT,PF,F,"6' 9""",238.0,"February 9, 1994",George Washington
655,John Collins,3,Utah Jazz,20.0,QUES,C,C,"6' 9""",226.0,"September 23, 1997",Wake Forest
657,Tyler Dorsey,14,Dallas Mavericks,22.0,INACT,SG,G,"6' 4""",180.0,"February 14, 1996",Oregon
658,Jordan Mathews,5,Atlanta Hawks,6.0,INACT,PG,G,"6' 4""",203.0,"June 22, 1994",Gonzaga
659,Jarrett Allen,7,Cleveland Cavaliers,31.0,ACT,C,C,"6' 9""",243.0,"April 21, 1998",Texas
660,Tahjere McCall,5,Atlanta Hawks,6.0,INACT,SG,G,"6' 5""",195.0,"August 17, 1994",Tennessee State
661,Kamari Murphy,18,Brooklyn Nets,4.0,INACT,PF,F,"6' 8""",220.0,"December 14, 1993",Miami (FL)
662,Yakuba Ouattara,18,Brooklyn Nets,0.0,INACT,SG,G,"6' 4""",185.0,"January 24, 1992",None
663,Jacob Wiley,18,Brooklyn Nets,21.0,INACT,PG,G,"6' 8""",223.0,"September 4, 1994",Eastern Washington
664,Dwayne Bacon,12,Los Angeles Lakers,8.0,INACT,SG,G,"6' 6""",221.0,"August 30, 1995",Florida State
665,Mangok Mathiang,27,Charlotte Hornets,9.0,INACT,PF,F,"6' 10""",230.0,"October 8, 1992",Louisville
666,Malik Monk,19,Sacramento Kings,0.0,QUES,PG,G,"6' 3""",200.0,"February 4, 1998",Kentucky
667,Marcus Paige,27,Charlotte Hornets,4.0,INACT,PG,G,"6' 1""",164.0,"September 11, 1993",North Carolina
668,Antonio Blakeney,22,Chicago Bulls,9.0,INACT,PG,G,"6' 4""",192.0,"October 4, 1996",LSU
670,Lauri Markkanen,3,Utah Jazz,23.0,QUES,SF,F,"7' 0""",240.0,"May 22, 1997",Arizona
671,Cedi Osman,28,San Antonio Spurs,16.0,QUES,PF,F,"6' 7""",230.0,"April 8, 1995",None
672,Ante Zizic,7,Cleveland Cavaliers,41.0,INACT,C,C,"6' 10""",254.0,"January 4, 1997",None
673,Gian Clavell,14,Dallas Mavericks,8.0,INACT,PG,G,"6' 4""",185.0,"November 26, 1993",Colorado State
674,PJ Dozier,19,Sacramento Kings,35.0,INACT,SF,F,"6' 6""",205.0,"October 25, 1996",South Carolina
675,Maxi Kleber,14,Dallas Mavericks,42.0,ACT,C,C,"6' 10""",240.0,"January 29, 1992",None
676,Johnathan Motley,23,Los Angeles Clippers,15.0,INACT,SF,F,"6' 8""",230.0,"May 4, 1995",Baylor
677,Dennis Smith Jr.,18,Brooklyn Nets,4.0,QUES,SG,G,"6' 3""",205.0,"November 25, 1997",North Carolina State
678,Maalik Wayns,14,Dallas Mavericks,18.0,INACT,G,G,"6' 1""",195.0,"May 2, 1991",Villanova
679,Torrey Craig,22,Chicago Bulls,13.0,ACT,PF,F,"6' 5""",221.0,"December 19, 1990",South Carolina Upstate
680,Tyler Lydon,19,Sacramento Kings,41.0,INACT,PF,F,"6' 10""",225.0,"April 9, 1996",Syracuse
681,Monte Morris,1,Minnesota Timberwolves,23.0,ACT,PG,G,"6' 2""",183.0,"June 27, 1995",Iowa State
682,Dwight Buycks,26,Detroit Pistons,20.0,INACT,PG,G,"6' 3""",190.0,"March 6, 1989",Marquette
683,Luke Kennard,11,Memphis Grizzlies,10.0,QUES,PG,G,"6' 5""",206.0,"June 24, 1996",Duke
686,Jordan Bell,22,Chicago Bulls,20.0,INACT,C,C,"6' 8""",224.0,"January 7, 1995",Oregon
687,Chris Boucher,30,Toronto Raptors,25.0,QUES,C,C,"6' 9""",200.0,"January 11, 1993",Oregon
688,Trevor Thompson,21,Golden State Warriors,84.0,INACT,C,C,"7' 0""",250.0,"June 12, 1994",Ohio State
689,Cameron Oliver,5,Atlanta Hawks,49.0,INACT,SF,F,"6' 8""",225.0,"July 11, 1996",Nevada
690,Zhou Qi,15,Houston Rockets,9.0,INACT,PF,F,"7' 1""",210.0,"January 16, 1996",None
691,Ike Anigbogu,2,Indiana Pacers,13.0,INACT,C,C,"6' 10""",250.0,"October 22, 1998",UCLA
692,DeQuan Jones,2,Indiana Pacers,20.0,INACT,SG,G,"6' 8""",221.0,"June 20, 1990",Miami (FL)
693,TJ Leaf,10,Portland Trail Blazers,22.0,INACT,PF,F,"6' 10""",225.0,"April 30, 1997",UCLA
694,Trey McKinney Jones,2,Indiana Pacers,10.0,INACT,SG,G,"6' 5""",220.0,"August 27, 1990",Miami (FL)
695,Ben Moore,28,San Antonio Spurs,26.0,INACT,SF,F,"6' 8""",220.0,"May 13, 1995",Southern Methodist
696,Edmond Sumner,27,Charlotte Hornets,45.0,INACT,PG,G,"6' 4""",196.0,"December 31, 1995",Xavier
697,Damien Wilkins,2,Indiana Pacers,12.0,INACT,SG,G,"6' 6""",225.0,"January 11, 1980",Georgia
698,Jawun Evans,13,Oklahoma City Thunder,8.0,INACT,PG,G,"6' 0""",190.0,"July 26, 1996",Oklahoma State
699,LaDontae Henton,23,Los Angeles Clippers,19.0,INACT,SF,F,"6' 6""",215.0,"January 6, 1992",Providence
700,Ike Iroegbu,23,Los Angeles Clippers,29.0,INACT,SG,G,"6' 2""",195.0,"March 14, 1995",Washington State
701,Milos Teodosic,23,Los Angeles Clippers,4.0,INACT,G,G,"6' 5""",196.0,"March 18, 1987",None
702,Sindarius Thornwell,4,Orlando Magic,12.0,INACT,SG,G,"6' 5""",215.0,"November 15, 1994",South Carolina
703,Tyrone Wallace,5,Atlanta Hawks,8.0,INACT,G,G,"6' 5""",198.0,"June 10, 1994",California
704,Jamil Wilson,23,Los Angeles Clippers,13.0,INACT,PF,F,"6' 7""",229.0,"November 21, 1990",Marquette
705,Lonzo Ball,22,Chicago Bulls,2.0,QUES,PG,G,"6' 6""",190.0,"October 27, 1997",UCLA
706,Thomas Bryant,20,Miami Heat,31.0,ACT,C,C,"6' 10""",248.0,"July 31, 1997",Indiana
707,Josh Hart,8,New York Knicks,3.0,ACT,SF,F,"6' 4""",215.0,"March 6, 1995",Villanova
708,Kyle Kuzma,29,Washington Wizards,33.0,QUES,C,C,"6' 9""",221.0,"July 24, 1995",Utah
709,Dillon Brooks,15,Houston Rockets,9.0,QUES,PF,F,"6' 6""",225.0,"January 22, 1996",Oregon
710,Ivan Rabb,11,Memphis Grizzlies,10.0,INACT,PF,F,"6' 10""",220.0,"February 4, 1997",California
711,Kobi Simmons,30,Toronto Raptors,8.0,INACT,PG,G,"6' 5""",180.0,"July 4, 1997",Arizona
712,Rade Zagorac,11,Memphis Grizzlies,52.0,INACT,SF,F,"6' 9""",205.0,"August 12, 1995",None
713,Bam Adebayo,20,Miami Heat,13.0,ACT,C,C,"6' 9""",255.0,"July 18, 1997",Kentucky
714,Derrick Walton Jr.,26,Detroit Pistons,10.0,INACT,PG,G,"6' 0""",,"April 3, 1995",Michigan
715,Matt Williams,20,Miami Heat,12.0,INACT,SG,G,"6' 5""",215.0,"October 14, 1993",UCF
716,Sterling Brown,12,Los Angeles Lakers,9.0,INACT,SG,G,"6' 5""",219.0,"February 10, 1995",Southern Methodist
717,D.J. Wilson,17,Philadelphia 76ers,20.0,INACT,PF,F,"6' 10""",231.0,"February 19, 1996",Michigan
718,Justin Patton,15,Houston Rockets,26.0,INACT,C,C,"6' 11""",236.0,"June 14, 1997",Creighton
720,Charles Cooke,20,Miami Heat,25.0,INACT,SG,G,"6' 5""",196.0,"July 1, 1994",Dayton
721,Frank Jackson,3,Utah Jazz,3.0,INACT,PG,G,"6' 3""",205.0,"May 4, 1998",Duke
722,Perry Jones,9,New Orleans Pelicans,1.0,INACT,F,F,"6' 11""",235.0,"September 24, 1991",Baylor
723,Darius Miller,13,Oklahoma City Thunder,12.0,INACT,SG,G,"6' 6""",225.0,"March 20, 1990",Kentucky
724,Martell Webster,9,New Orleans Pelicans,14.0,INACT,SG,G,"6' 7""",230.0,"December 4, 1986",None
725,Damyean Dotson,8,New York Knicks,21.0,INACT,SG,G,"6' 5""",205.0,"May 6, 1994",Houston
726,Nigel Hayes,19,Sacramento Kings,2.0,INACT,PF,F,"6' 8""",240.0,"December 16, 1994",Wisconsin
727,Luke Kornet,6,Boston Celtics,40.0,INACT,C,C,"7' 1""",250.0,"July 15, 1995",Vanderbilt
728,Frank Ntilikina,27,Charlotte Hornets,44.0,INACT,PG,G,"6' 4""",200.0,"July 28, 1998",None
729,Xavier Rathan-Mayes,11,Memphis Grizzlies,17.0,INACT,PG,G,"6' 4""",205.0,"April 29, 1994",Florida State
730,Terrance Ferguson,8,New York Knicks,23.0,INACT,SG,G,"6' 6""",190.0,"May 17, 1998",None
731,Dakari Johnson,11,Memphis Grizzlies,44.0,INACT,C,C,"7' 0""",255.0,"September 22, 1995",Kentucky
732,Khem Birch,28,San Antonio Spurs,92.0,INACT,C,C,"6' 8""",233.0,"September 28, 1992",UNLV
733,Troy Caupain,10,Portland Trail Blazers,10.0,INACT,SG,G,"6' 4""",210.0,"November 29, 1995",Cincinnati
734,Jonathan Isaac,4,Orlando Magic,1.0,ACT,C,C,"6' 10""",230.0,"October 3, 1997",Florida State
735,Wes Iwundu,10,Portland Trail Blazers,0.0,INACT,G,G,"6' 6""",195.0,"December 20, 1994",Kansas State
736,Rodney Purvis,20,Miami Heat,15.0,INACT,PG,G,"6' 4""",205.0,"February 14, 1994",Connecticut
737,James Blackmon Jr.,17,Philadelphia 76ers,23.0,INACT,SG,G,"6' 4""",200.0,"April 25, 1995",Indiana
738,Markelle Fultz,4,Orlando Magic,20.0,ACT,PG,G,"6' 4""",209.0,"May 29, 1998",Washington
739,Furkan Korkmaz,2,Indiana Pacers,30.0,INACT,SF,F,"6' 7""",202.0,"July 24, 1997",None
740,Emeka Okafor,17,Philadelphia 76ers,50.0,INACT,C,C,"6' 10""",255.0,"September 28, 1982",Connecticut
741,Jacob Pullen,17,Philadelphia 76ers,0.0,INACT,PG,G,"6' 1""",200.0,"November 10, 1989",Kansas State
742,Josh Jackson,30,Toronto Raptors,55.0,INACT,SF,F,"6' 8""",200.0,"February 10, 1997",Kansas
743,Mike James,18,Brooklyn Nets,55.0,INACT,PG,G,"6' 1""",195.0,"August 18, 1990",Lamar
744,Alec Peters,24,Phoenix Suns,25.0,INACT,PF,F,"6' 9""",235.0,"April 13, 1995",Valparaiso
745,Davon Reed,12,Los Angeles Lakers,11.0,INACT,SF,F,"6' 5""",206.0,"June 11, 1995",Miami (FL)
746,Zach Collins,28,San Antonio Spurs,23.0,QUES,C,C,"6' 11""",250.0,"November 19, 1997",Gonzaga
747,Caleb Swanigan,10,Portland Trail Blazers,50.0,INACT,PF,F,"6' 9""",250.0,"April 18, 1997",Purdue
748,Bogdan Bogdanovic,5,Atlanta Hawks,13.0,ACT,SF,F,"6' 5""",225.0,"August 18, 1992",None
749,Jack Cooley,19,Sacramento Kings,45.0,INACT,PF,F,"6' 10""",274.0,"April 3, 1991",Notre Dame
750,De'Aaron Fox,19,Sacramento Kings,5.0,ACT,PG,G,"6' 3""",185.0,"December 20, 1997",Kentucky
751,Harry Giles,12,Los Angeles Lakers,20.0,ACT,PF,F,"6' 10""",240.0,"April 22, 1998",Duke
752,Reggie Hearn,26,Detroit Pistons,37.0,INACT,SG,G,"6' 5""",210.0,"August 14, 1991",Northwestern
753,Justin Jackson,1,Minnesota Timberwolves,44.0,INACT,SF,F,"6' 8""",220.0,"March 27, 1995",North Carolina
754,Matt Jones,19,Sacramento Kings,9.0,INACT,SG,G,"6' 5""",205.0,"December 5, 1994",Duke
755,Frank Mason III,4,Orlando Magic,15.0,INACT,PG,G,"5' 11""",190.0,"April 3, 1994",Kansas
757,David Stockton,12,Los Angeles Lakers,19.0,INACT,PG,G,"5' 11""",165.0,"June 24, 1991",Gonzaga
758,Marcus Williams,19,Sacramento Kings,18.0,INACT,PG,G,"6' 3""",205.0,"December 3, 1985",Connecticut
759,Derrick White,6,Boston Celtics,9.0,ACT,PG,G,"6' 4""",190.0,"July 2, 1994",Colorado
760,Davion Berry,30,Toronto Raptors,60.0,INACT,SG,G,"6' 4""",184.0,"November 1, 1991",Weber State
761,OG Anunoby,8,New York Knicks,8.0,ACT,PF,F,"6' 7""",240.0,"July 17, 1997",Indiana
762,Alfonzo McKinnie,22,Chicago Bulls,28.0,INACT,SF,F,"6' 7""",215.0,"September 17, 1992",Green Bay
763,Malcolm Miller,30,Toronto Raptors,13.0,INACT,PF,F,"6' 7""",210.0,"March 6, 1993",Holy Cross
764,Tony Bradley,14,Dallas Mavericks,13.0,INACT,C,C,"6' 11""",248.0,"February 8, 1998",North Carolina
